q,q,32,32
q,w,32,32
q,e,32,32
q,r,32,32
q,t,32,32
q,y,32,32
q,u,32,32
q,i,32,32
q,o,32,32
q,p,32,32
q,a,32,32
q,s,32,32
q,d,32,32
q,f,32,32
q,g,32,32
q,h,32,32
q,j,32,32
q,k,32,32
q,l,32,32
q,z,32,32
q,x,32,32
q,c,32,32
q,v,32,32
q,b,32,32
q,n,32,32
q,m,32,32
w,q,32,32
w,w,32,32
w,e,32,32
w,r,32,32
w,t,32,32
w,y,32,32
w,u,32,32
w,i,32,32
w,o,32,32
w,p,32,32
w,a,32,32
w,s,32,32
w,d,32,32
w,f,32,32
w,g,32,32
w,h,32,32
w,j,32,32
w,k,32,32
w,l,32,32
w,z,32,32
w,x,32,32
w,c,32,32
w,v,32,32
w,b,32,32
w,n,32,32
w,m,32,32
e,q,32,32
e,w,32,32
e,e,32,32
e,r,32,32
e,t,32,32
e,y,32,32
e,u,32,32
e,i,32,32
e,o,32,32
e,p,32,32
e,a,32,32
e,s,32,32
e,d,32,32
e,f,32,32
e,g,32,32
e,h,32,32
e,j,32,32
e,k,32,32
e,l,32,32
e,z,32,32
e,x,32,32
e,c,32,32
e,v,32,32
e,b,32,32
e,n,32,32
e,m,32,32
r,q,32,32
r,w,32,32
r,e,32,32
r,r,32,32
r,t,32,32
r,y,32,32
r,u,32,32
r,i,32,32
r,o,32,32
r,p,32,32
r,a,32,32
r,s,32,32
r,d,32,32
r,f,32,32
r,g,32,32
r,h,32,32
r,j,32,32
r,k,32,32
r,l,32,32
r,z,32,32
r,x,32,32
r,c,32,32
r,v,32,32
r,b,32,32
r,n,32,32
r,m,32,32
t,q,32,32
t,w,32,32
t,e,32,32
t,r,32,32
t,t,32,32
t,y,32,32
t,u,32,32
t,i,32,32
t,o,32,32
t,p,32,32
t,a,32,32
t,s,32,32
t,d,32,32
t,f,32,32
t,g,32,32
t,h,32,32
t,j,32,32
t,k,32,32
t,l,32,32
t,z,32,32
t,x,32,32
t,c,32,32
t,v,32,32
t,b,32,32
t,n,32,32
t,m,32,32
y,q,32,32
y,w,32,32
y,e,32,32
y,r,32,32
y,t,32,32
y,y,32,32
y,u,32,32
y,i,32,32
y,o,32,32
y,p,32,32
y,a,32,32
y,s,32,32
y,d,32,32
y,f,32,32
y,g,32,32
y,h,32,32
y,j,32,32
y,k,32,32
y,l,32,32
y,z,32,32
y,x,32,32
y,c,32,32
y,v,32,32
y,b,32,32
y,n,32,32
y,m,32,32
u,q,32,32
u,w,32,32
u,e,32,32
u,r,32,32
u,t,32,32
u,y,32,32
u,u,32,32
u,i,32,32
u,o,32,32
u,p,32,32
u,a,32,32
u,s,32,32
u,d,32,32
u,f,32,32
u,g,32,32
u,h,32,32
u,j,32,32
u,k,32,32
u,l,32,32
u,z,32,32
u,x,32,32
u,c,32,32
u,v,32,32
u,b,32,32
u,n,32,32
u,m,32,32
i,q,32,32
i,w,32,32
i,e,32,32
i,r,32,32
i,t,32,32
i,y,32,32
i,u,32,32
i,i,32,32
i,o,32,32
i,p,32,32
i,a,32,32
i,s,32,32
i,d,32,32
i,f,32,32
i,g,32,32
i,h,32,32
i,j,32,32
i,k,32,32
i,l,32,32
i,z,32,32
i,x,32,32
i,c,32,32
i,v,32,32
i,b,32,32
i,n,32,32
i,m,32,32
o,q,32,32
o,w,32,32
o,e,32,32
o,r,32,32
o,t,32,32
o,y,32,32
o,u,32,32
o,i,32,32
o,o,32,32
o,p,32,32
o,a,32,32
o,s,32,32
o,d,32,32
o,f,32,32
o,g,32,32
o,h,32,32
o,j,32,32
o,k,32,32
o,l,32,32
o,z,32,32
o,x,32,32
o,c,32,32
o,v,32,32
o,b,32,32
o,n,32,32
o,m,32,32
p,q,32,32
p,w,32,32
p,e,32,32
p,r,32,32
p,t,32,32
p,y,32,32
p,u,32,32
p,i,32,32
p,o,32,32
p,p,32,32
p,a,32,32
p,s,32,32
p,d,32,32
p,f,32,32
p,g,32,32
p,h,32,32
p,j,32,32
p,k,32,32
p,l,32,32
p,z,32,32
p,x,32,32
p,c,32,32
p,v,32,32
p,b,32,32
p,n,32,32
p,m,32,32
a,q,32,32
a,w,32,32
a,e,32,32
a,r,32,32
a,t,32,32
a,y,32,32
a,u,32,32
a,i,32,32
a,o,32,32
a,p,32,32
a,a,32,32
a,s,32,32
a,d,32,32
a,f,32,32
a,g,32,32
a,h,32,32
a,j,32,32
a,k,32,32
a,l,32,32
a,z,32,32
a,x,32,32
a,c,32,32
a,v,32,32
a,b,32,32
a,n,32,32
a,m,32,32
s,q,32,32
s,w,32,32
s,e,32,32
s,r,32,32
s,t,32,32
s,y,32,32
s,u,32,32
s,i,32,32
s,o,32,32
s,p,32,32
s,a,32,32
s,s,32,32
s,d,32,32
s,f,32,32
s,g,32,32
s,h,32,32
s,j,32,32
s,k,32,32
s,l,32,32
s,z,32,32
s,x,32,32
s,c,32,32
s,v,32,32
s,b,32,32
s,n,32,32
s,m,32,32
d,q,32,32
d,w,32,32
d,e,32,32
d,r,32,32
d,t,32,32
d,y,32,32
d,u,32,32
d,i,32,32
d,o,32,32
d,p,32,32
d,a,32,32
d,s,32,32
d,d,32,32
d,f,32,32
d,g,32,32
d,h,32,32
d,j,32,32
d,k,32,32
d,l,32,32
d,z,32,32
d,x,32,32
d,c,32,32
