q,q,41,41
q,w,41,41
q,e,41,41
q,r,41,41
q,t,41,41
q,y,41,41
q,u,41,41
q,i,41,41
q,o,41,41
q,p,41,41
q,a,41,41
q,s,41,41
q,d,41,41
q,f,41,41
q,g,41,41
q,h,41,41
q,j,41,41
q,k,41,41
q,l,41,41
q,z,41,41
q,x,41,41
q,c,41,41
q,v,41,41
q,b,41,41
q,n,41,41
q,m,41,41
w,q,41,41
w,w,41,41
w,e,41,41
w,r,41,41
w,t,41,41
w,y,41,41
w,u,41,41
w,i,41,41
w,o,41,41
w,p,41,41
w,a,41,41
w,s,41,41
w,d,41,41
w,f,41,41
w,g,41,41
w,h,41,41
w,j,41,41
w,k,41,41
w,l,41,41
w,z,41,41
w,x,41,41
w,c,41,41
w,v,41,41
w,b,41,41
w,n,41,41
w,m,41,41
e,q,41,41
e,w,41,41
e,e,41,41
e,r,41,41
e,t,41,41
e,y,41,41
e,u,41,41
e,i,41,41
e,o,41,41
e,p,41,41
e,a,41,41
e,s,41,41
e,d,41,41
e,f,41,41
e,g,41,41
e,h,41,41
e,j,41,41
e,k,41,41
e,l,41,41
e,z,41,41
e,x,41,41
e,c,41,41
e,v,41,41
e,b,41,41
e,n,41,41
e,m,41,41
r,q,41,41
r,w,41,41
r,e,41,41
r,r,41,41
r,t,41,41
r,y,41,41
r,u,41,41
r,i,41,41
r,o,41,41
r,p,41,41
r,a,41,41
r,s,41,41
r,d,41,41
r,f,41,41
r,g,41,41
r,h,41,41
r,j,41,41
r,k,41,41
r,l,41,41
r,z,41,41
r,x,41,41
r,c,41,41
r,v,41,41
r,b,41,41
r,n,41,41
r,m,41,41
t,q,41,41
t,w,41,41
t,e,41,41
t,r,41,41
t,t,41,41
t,y,41,41
t,u,41,41
t,i,41,41
t,o,41,41
t,p,41,41
t,a,41,41
t,s,41,41
t,d,41,41
t,f,41,41
t,g,41,41
t,h,41,41
t,j,41,41
t,k,41,41
t,l,41,41
t,z,41,41
t,x,41,41
t,c,41,41
t,v,41,41
t,b,41,41
t,n,41,41
t,m,41,41
y,q,41,41
y,w,41,41
y,e,41,41
y,r,41,41
y,t,41,41
y,y,41,41
y,u,41,41
y,i,41,41
y,o,41,41
y,p,41,41
y,a,41,41
y,s,41,41
y,d,41,41
y,f,41,41
y,g,41,41
y,h,41,41
y,j,41,41
y,k,41,41
y,l,41,41
y,z,41,41
y,x,41,41
y,c,41,41
y,v,41,41
y,b,41,41
y,n,41,41
y,m,41,41
u,q,41,41
u,w,41,41
u,e,41,41
u,r,41,41
u,t,41,41
u,y,41,41
u,u,41,41
u,i,41,41
u,o,41,41
u,p,41,41
u,a,41,41
u,s,41,41
u,d,41,41
u,f,41,41
u,g,41,41
u,h,41,41
u,j,41,41
u,k,41,41
u,l,41,41
u,z,41,41
u,x,41,41
u,c,41,41
u,v,41,41
u,b,41,41
u,n,41,41
u,m,41,41
i,q,41,41
i,w,41,41
i,e,41,41
i,r,41,41
i,t,41,41
i,y,41,41
i,u,41,41
i,i,41,41
i,o,41,41
i,p,41,41
i,a,41,41
i,s,41,41
i,d,41,41
i,f,41,41
i,g,41,41
i,h,41,41
i,j,41,41
i,k,41,41
i,l,41,41
i,z,41,41
i,x,41,41
i,c,41,41
i,v,41,41
i,b,41,41
i,n,41,41
i,m,41,41
o,q,41,41
o,w,41,41
o,e,41,41
o,r,41,41
o,t,41,41
o,y,41,41
o,u,41,41
o,i,41,41
o,o,41,41
o,p,41,41
o,a,41,41
o,s,41,41
o,d,41,41
o,f,41,41
o,g,41,41
o,h,41,41
o,j,41,41
o,k,41,41
o,l,41,41
o,z,41,41
o,x,41,41
o,c,41,41
o,v,41,41
o,b,41,41
o,n,41,41
o,m,41,41
p,q,41,41
p,w,41,41
p,e,41,41
p,r,41,41
p,t,41,41
p,y,41,41
p,u,41,41
p,i,41,41
p,o,41,41
p,p,41,41
p,a,41,41
p,s,41,41
p,d,41,41
p,f,41,41
p,g,41,41
p,h,41,41
p,j,41,41
p,k,41,41
p,l,41,41
p,z,41,41
p,x,41,41
p,c,41,41
p,v,41,41
p,b,41,41
p,n,41,41
p,m,41,41
a,q,41,41
a,w,41,41
a,e,41,41
a,r,41,41
a,t,41,41
a,y,41,41
a,u,41,41
a,i,41,41
a,o,41,41
a,p,41,41
a,a,41,41
a,s,41,41
a,d,41,41
a,f,41,41
a,g,41,41
a,h,41,41
a,j,41,41
a,k,41,41
a,l,41,41
a,z,41,41
a,x,41,41
a,c,41,41
a,v,41,41
a,b,41,41
a,n,41,41
a,m,41,41
s,q,41,41
s,w,41,41
s,e,41,41
s,r,41,41
s,t,41,41
s,y,41,41
s,u,41,41
s,i,41,41
s,o,41,41
s,p,41,41
s,a,41,41
s,s,41,41
s,d,41,41
s,f,41,41
s,g,41,41
s,h,41,41
s,j,41,41
s,k,41,41
s,l,41,41
s,z,41,41
s,x,41,41
s,c,41,41
s,v,41,41
s,b,41,41
s,n,41,41
s,m,41,41
d,q,41,41
d,w,41,41
d,e,41,41
d,r,41,41
d,t,41,41
d,y,41,41
